review_idx,sentiment_label,overall,brand,category,aspect,aspect_sentiment,phrase
191,neutral,3.0,,,connectivity,negative,don't let you fast charge
191,neutral,3.0,,,performance,negative,good only for a pinch
192,negative,1.0,C2G,All Electronics,connectivity,negative,unfortunately every time i tried to print a document there was an error
193,negative,1.0,F&W,Cell Phones & Accessories,sound_audio,negative,they are not very loud and because the sound is muffled
194,neutral,3.0,YI,Camera & Photo,customer_service,negative,there is no access to customer support
194,neutral,3.0,YI,Camera & Photo,customer_service,negative,can't figure out where to ask
194,neutral,3.0,YI,Camera & Photo,camera,positive,the camera itself isn't bad
194,neutral,3.0,YI,Camera & Photo,software_app,negative,the app has a few problems
195,positive,5.0,Mayardfun,Camera & Photo,connectivity,positive,works well alleviated the need to have multiple plug
196,neutral,3.0,,,performance,neutral,quiet but equally slow and don't move much air
197,positive,5.0,Philips,Home Audio & Theater,connectivity,positive,the cord is long
197,positive,5.0,Philips,Home Audio & Theater,design,positive,headphone fit snug
197,positive,5.0,Philips,Home Audio & Theater,sound_audio,positive,headphone are loud
198,neutral,3.0,Logitech,All Electronics,sound_audio,negative,low end with respect to sound quality
198,neutral,3.0,Logitech,All Electronics,price_value,positive,really cheap for what you get
199,positive,5.0,Sony,Camera & Photo,price_value,positive,for the money you can not beat them
199,positive,5.0,Sony,Camera & Photo,build_quality,positive,very well made
201,neutral,3.0,OLYMPUS,All Electronics,customer_service,negative,i found a problem with customer support
202,positive,5.0,,,sound_audio,positive,very happy with the sound that comes out
202,positive,5.0,,,sound_audio,positive,fair amount of volume and has enough bass boost
203,positive,5.0,,,build_quality,positive,no problems with this cable
205,neutral,3.0,Square Deal Recordings & Supplies,All Electronics,build_quality,negative,dirt or some other substance trapped
206,positive,4.0,Camera Armor,Camera & Photo,design,negative,back of their iphones and ipod touches super shiny
206,positive,4.0,Camera Armor,Camera & Photo,build_quality,positive,does everything it is suppose to it is a great
207,neutral,3.0,,,design,positive,looks good on the desktop
207,neutral,3.0,,,sound_audio,neutral,sound is decent
207,neutral,3.0,,,connectivity,negative,unacceptable feedback
208,positive,5.0,,,performance,positive,the speed and display makes this the best laptop to date
208,positive,5.0,,,screen_display,positive,the speed and display makes this the best laptop to date
208,positive,5.0,,,price_value,positive,glad the price is reasonable for what you get
209,neutral,3.0,ESR,Computers,design,positive,works great on surface pro
209,neutral,3.0,ESR,Computers,build_quality,negative,caused keyboard and pen failure
209,neutral,3.0,ESR,Computers,performance,positive,performs as well as pictures
210,positive,5.0,Altura Photo,Camera & Photo,camera,positive,great filters
210,positive,5.0,Altura Photo,Camera & Photo,price_value,positive,great price
211,negative,1.0,,,performance,positive,this product worked well at first
211,negative,1.0,,,performance,negative,after about a month of use it is no longer stable
212,neutral,3.0,Amazon,Amazon Devices,price_value,negative,pricey
212,neutral,3.0,Amazon,Amazon Devices,performance,positive,works well
213,negative,2.0,,,design,positive,this product has great length
213,negative,2.0,,,screen_display,negative,the picture sent from windows pc to tv appeared distorted and washed out
213,negative,2.0,,,performance,negative,did not work out of the box
214,positive,5.0,Sony,All Electronics,design,positive,this one is much smaller
214,positive,5.0,Sony,All Electronics,performance,positive,works just as well or better
214,positive,5.0,Sony,All Electronics,connectivity,positive,easily connects to the house wi fi
215,positive,4.0,,,delivery,negative,does not come with cables
215,positive,4.0,,,performance,positive,product works perfectly and was a snap to set up
216,negative,1.0,Tek Republic,Computers,connectivity,negative,neither computer would detect any peripherals attached to the switch
217,positive,5.0,,,performance,positive,they always work
218,negative,1.0,IVEA electronic,Computers,build_quality,negative,not only did it not fit
218,negative,1.0,IVEA electronic,Computers,design,negative,some letters had its color faded scratched off
219,positive,5.0,Canon,Camera & Photo,camera,positive,great results smooth focus
219,positive,5.0,Canon,Camera & Photo,design,positive,easy to use
220,negative,1.0,eForCity,Computers,performance,negative,did not work
223,neutral,3.0,Plantronics,Cell Phones & Accessories,sound_audio,positive,great solid clear sound
223,neutral,3.0,Plantronics,Cell Phones & Accessories,sound_audio,negative,sound quality is very poor scratchy
223,neutral,3.0,Plantronics,Cell Phones & Accessories,connectivity,negative,desktop i have a dell xps8700 pairing can be problematic
224,positive,5.0,,,build_quality,positive,well made
224,positive,5.0,,,design,positive,securely holds
225,positive,4.0,D-Link,All Electronics,performance,positive,good solid performer
225,positive,4.0,D-Link,All Electronics,software_app,neutral,update to the latest firmware version
225,positive,4.0,D-Link,All Electronics,connectivity,positive,it can do n very well
225,positive,4.0,D-Link,All Electronics,delivery,negative,lack of urgency in shipping
226,positive,5.0,SAMSUNG,Cell Phones & Accessories,price_value,positive,it's very useful
226,positive,5.0,SAMSUNG,Cell Phones & Accessories,battery_life,negative,consumes a lot of battery
226,positive,5.0,SAMSUNG,Cell Phones & Accessories,design,positive,design is very convenient
227,positive,4.0,Pacsafe,,build_quality,positive,fits a full size dslr well
227,positive,4.0,Pacsafe,,build_quality,positive,quite comfortable too
227,positive,4.0,Pacsafe,,design,negative,doesn't look like it holds camera equipment
227,positive,4.0,Pacsafe,,design,negative,lighter color
229,negative,1.0,JJC,Camera & Photo,build_quality,negative,plastic hood with some glue
229,negative,1.0,JJC,Camera & Photo,customer_service,negative,don't waste your your time and money
230,negative,1.0,,,performance,negative,it kept freezing up it would not download
231,positive,4.0,,,delivery,positive,set up was easy
231,positive,4.0,,,sound_audio,positive,device actually speaks to you
231,positive,4.0,,,design,positive,there's a caribiner so you can attach it
231,positive,4.0,,,sound_audio,negative,sound gets somewhat muffled in the shower
231,positive,4.0,,,build_quality,negative,maybe more water resistant than proof
232,neutral,3.0,Mount-It!,Office Products,design,negative,the monitor will only tilt down it will not tilt up
232,neutral,3.0,Mount-It!,Office Products,build_quality,negative,it would not close down tight enough
233,negative,1.0,REOLINK,Camera & Photo,camera,negative,low frame rates at night
234,negative,2.0,Fosmon,Home Audio & Theater,connectivity,positive,works beautifully with my fire stick and ps3 the auto switching is working nicely
234,negative,2.0,Fosmon,Home Audio & Theater,build_quality,neutral,can't speak to its long term quality and reliability but as long as it gives me two good years
234,negative,2.0,Fosmon,Home Audio & Theater,performance,negative,spent the last 6 months bending behind my tv switching out the cables every time
234,negative,2.0,Fosmon,Home Audio & Theater,connectivity,negative,this switch does not work with the ps4
235,negative,1.0,Sony,Home Audio & Theater,battery_life,negative,goes through a aa battery about every 8 hours
235,negative,1.0,Sony,Home Audio & Theater,sound_audio,negative,the sound isn't that much better
235,negative,1.0,Sony,Home Audio & Theater,sound_audio,negative,sends no sound through when off
237,negative,1.0,JOTO,Sports & Outdoors,build_quality,negative,couldn't get the bubbles out
237,negative,1.0,JOTO,Sports & Outdoors,price_value,negative,falsely advertised
238,negative,1.0,,,build_quality,negative,doesn't fit my t61
238,negative,1.0,,,price_value,negative,cheaper about 12 one
239,negative,2.0,Blacell,All Electronics,design,negative,does not fit newer quietcomfort models
240,neutral,3.0,DIRECTV,Home Audio & Theater,performance,negative,DirectV older style remotes work better
240,neutral,3.0,DIRECTV,Home Audio & Theater,design,neutral,same as DirectV remote that ships with Genie
241,negative,2.0,Gateway,Computers,price_value,positive,price was good
241,negative,2.0,Gateway,Computers,software_app,negative,there are lots of bugs
242,neutral,3.0,,,software_app,negative,the last 2 cameras came with a different version of the web ui than the previous 5
242,neutral,3.0,,,camera,negative,this function has been removed from the webui for this camer
61,neutral,3.0,MadFortune,Computers,connectivity,negative,did not work in one of my asus motherboards
70,positive,5.0,,,sound_audio,positive,absolutely everything i could have asked for
70,positive,5.0,,,connectivity,positive,reception was great
70,positive,5.0,,,price_value,negative,hesitated getting the bluetooth version
97,positive,5.0,JLab,Computers,sound_audio,positive,it sounds very good and loud
97,positive,5.0,JLab,Computers,sound_audio,neutral,it sounds ok at volumes of 70 to 100
101,neutral,3.0,TEKTON,Tools & Home Improvement,build_quality,negative,they do break off or get bitten off
104,positive,5.0,,,connectivity,positive,easy to connect speaker wires
149,neutral,3.0,,,camera,negative,i wanted a good product so i would not ruined the camera
149,neutral,3.0,,,customer_service,negative,just maybe but maybe instructions for some of these tools could
178,positive,5.0,,,build_quality,negative,the weight sometimes when i go in the field
180,positive,5.0,Gigabyte,Computers,price_value,positive,just awesome for the price
180,positive,5.0,Gigabyte,Computers,performance,positive,very satisfied with this
183,positive,5.0,VELCRO Brand,Industrial & Scientific,build_quality,positive,very nice quality
183,positive,5.0,VELCRO Brand,Industrial & Scientific,performance,positive,they don't pick up lint and dust quickly
200,neutral,3.0,AVX Audio,All Electronics,price_value,positive,good product
200,neutral,3.0,AVX Audio,All Electronics,customer_service,negative,not so easy
204,negative,2.0,,,performance,negative,does not have a restart feature
221,neutral,3.0,Intel,Computers,performance,negative,running ie the cpu useage jumps to 100 where the old one ran around 40
228,negative,1.0,,,connectivity,negative,placement of inputs not standard won't work hotswap bay
243,positive,5.0,,,delivery,positive,shipping didn't take as long as it said but it still took a while but it was worth the wait
243,positive,5.0,,,build_quality,negative,the case off the bat isn't easy to squeeze and it fit the ipod perfectly it does shake or move within the case
244,neutral,3.0,,,build_quality,negative,cheaply it's made
244,neutral,3.0,,,connectivity,positive,easy to pair with the phone
244,neutral,3.0,,,performance,positive,easy to use
244,neutral,3.0,,,sound_audio,negative,there is a lot of static
245,neutral,3.0,ASUS,All Electronics,software_app,negative,the new driver kept freezing up
245,neutral,3.0,ASUS,All Electronics,performance,negative,the new driver kept freezing up
246,negative,2.0,,,camera,negative,too noisy
246,negative,2.0,,,software_app,negative,poor menu system
246,negative,2.0,,,performance,negative,not good for sports
247,negative,1.0,Onkyo,Home Audio & Theater,connectivity,positive,direct connection to every speaker
